session,window_index,start_sec,expected_label,board_label,board_prob_0,board_prob_2,board_prob_4,board_prob_max,board_prob_argmax
MMdata_1136.50s_0327_183428_2ml,34,170.0,2,2,0.000586106616538018,0.9929601550102234,0.006453718524426222,0.9929601550102234,2
MMdata_1136.50s_0327_183428_2ml,35,175.0,2,2,0.0008010510355234146,0.9959140419960022,0.003284940030425787,0.9959140419960022,2
MMdata_1136.50s_0327_183428_2ml,36,180.0,2,2,0.0007347041973844171,0.9949093461036682,0.004355956334620714,0.9949093461036682,2
MMdata_1136.50s_0327_183428_2ml,37,185.0,2,2,0.0006565810181200504,0.9952216744422913,0.004121745936572552,0.9952216744422913,2
MMdata_1136.50s_0327_183428_2ml,38,190.0,2,2,0.0005957604153081775,0.9920321702957153,0.007372107356786728,0.9920321702957153,2
MMdata_1136.50s_0327_183428_2ml,39,195.0,2,2,0.0009830452036112547,0.9951070547103882,0.00390989426523447,0.9951070547103882,2
MMdata_1136.50s_0327_183428_2ml,40,200.0,2,2,0.000676699448376894,0.9947545528411865,0.0045688217505812645,0.9947545528411865,2
MMdata_1136.50s_0327_183428_2ml,41,205.0,2,2,0.0008279007161036134,0.9815100431442261,0.017662007361650467,0.9815100431442261,2
MMdata_1136.50s_0327_183428_2ml,42,210.0,2,2,0.0005947859026491642,0.9921923279762268,0.007212908938527107,0.9921923279762268,2
MMdata_1136.50s_0327_183428_2ml,43,215.0,2,2,0.0008107543108053505,0.9967623949050903,0.002426824066787958,0.9967623949050903,2
MMdata_1136.50s_0327_183428_2ml,44,220.0,2,2,0.0006682484527118504,0.996393620967865,0.0029381250496953726,0.996393620967865,2
MMdata_1136.50s_0327_183428_2ml,45,225.0,2,2,0.0006519402377307415,0.9956334233283997,0.003714608261361718,0.9956334233283997,2
MMdata_1136.50s_0327_183428_2ml,46,230.0,2,2,0.0005806427216157317,0.9934967756271362,0.005922476761043072,0.9934967756271362,2
MMdata_1136.50s_0327_183428_2ml,47,235.0,2,2,0.0008485983707942069,0.9961005449295044,0.003050923114642501,0.9961005449295044,2
MMdata_1136.50s_0327_183428_2ml,48,240.0,2,2,0.0006814593798480928,0.9957771301269531,0.0035413610748946667,0.9957771301269531,2
MMdata_1136.50s_0327_183428_2ml,49,245.0,2,2,0.0006822784198448062,0.994247555732727,0.005070149432867765,0.994247555732727,2
MMdata_1136.50s_0327_183428_2ml,50,250.0,2,2,0.0005874173948541284,0.9928820133209229,0.006530592683702707,0.9928820133209229,2
MMdata_1136.50s_0327_183428_2ml,51,255.0,2,2,0.0009314599446952343,0.9962453246116638,0.002823180751875043,0.9962453246116638,2
MMdata_1136.50s_0327_183428_2ml,52,260.0,2,2,0.0007142135873436928,0.9966952800750732,0.0025905021466314793,0.9966952800750732,2
MMdata_1136.50s_0327_183428_2ml,53,265.0,2,2,0.0006208772538229823,0.9956552982330322,0.0037237717770040035,0.9956552982330322,2
MMdata_1136.50s_0327_183428_2ml,54,270.0,2,2,0.000586097885388881,0.9931660294532776,0.006247878074645996,0.9931660294532776,2
MMdata_1136.50s_0327_183428_2ml,55,275.0,2,2,0.0007971057784743607,0.9949518442153931,0.004250959027558565,0.9949518442153931,2
MMdata_1136.50s_0327_183428_2ml,56,280.0,2,2,0.0007460631895810366,0.9966301321983337,0.002623792737722397,0.9966301321983337,2
MMdata_1136.50s_0327_183428_2ml,57,285.0,2,2,0.0006475763511843979,0.9959312081336975,0.0034213054459542036,0.9959312081336975,2
MMdata_1136.50s_0327_183428_2ml,58,290.0,2,2,0.0005668598460033536,0.9952274560928345,0.004205642733722925,0.9952274560928345,2
MMdata_1136.50s_0327_183428_2ml,59,295.0,2,2,0.0009592040441930294,0.996589183807373,0.0024515914265066385,0.996589183807373,2
MMdata_1136.50s_0327_183428_2ml,60,300.0,2,2,0.0007338912691920996,0.9968141913414001,0.002451900392770767,0.9968141913414001,2
MMdata_1136.50s_0327_183428_2ml,61,305.0,2,2,0.0006503595504909754,0.9933918118476868,0.0059577422216534615,0.9933918118476868,2
MMdata_1136.50s_0327_183428_2ml,62,310.0,2,2,0.0005674790591001511,0.9945288300514221,0.004903655033558607,0.9945288300514221,2
MMdata_1136.50s_0327_183428_2ml,63,315.0,2,2,0.0017917673103511333,0.9961228966712952,0.0020852982997894287,0.9961228966712952,2
MMdata_1136.50s_0327_183428_2ml,64,320.0,2,2,0.0006960993632674217,0.9958908557891846,0.0034130378626286983,0.9958908557891846,2
MMdata_1136.50s_0327_183428_2ml,65,325.0,2,2,0.0006743119447492063,0.9957576394081116,0.003568001091480255,0.9957576394081116,2
MMdata_1136.50s_0327_183428_2ml,66,330.0,2,2,0.0005673425039276481,0.9945811629295349,0.004851529840379953,0.9945811629295349,2
MMdata_1136.50s_0327_183428_2ml,67,335.0,2,2,0.0008566860924474895,0.9966211318969727,0.0025221272371709347,0.9966211318969727,2
MMdata_1136.50s_0327_183428_2ml,68,340.0,2,2,0.0007796103600412607,0.9963037967681885,0.0029166368767619133,0.9963037967681885,2
MMdata_1136.50s_0327_183428_2ml,69,345.0,2,2,0.0007628386956639588,0.9894266128540039,0.00981054361909628,0.9894266128540039,2
MMdata_1136.50s_0327_183428_2ml,70,350.0,2,2,0.0005683379713445902,0.9951435327529907,0.004288084805011749,0.9951435327529907,2
MMdata_1136.50s_0327_183428_2ml,71,355.0,2,2,0.0008874645573087037,0.9969258904457092,0.0021865807939320803,0.9969258904457092,2
MMdata_1136.50s_0327_183428_2ml,72,360.0,2,2,0.000726453959941864,0.9954010248184204,0.003872487461194396,0.9954010248184204,2
MMdata_1136.50s_0327_183428_2ml,73,365.0,2,2,0.0006872229278087616,0.9959222078323364,0.0033906721509993076,0.9959222078323364,2
