session,window_index,start_sec,expected_label,pc_label,prediction_matches,pc_prob_0,pc_prob_2,pc_prob_4,pc_prob_max,pc_prob_argmax
MMdata_1136.50s_0327_183428_2ml,36,180.0,2,2,True,0.0007347034988924861,0.9949093461036682,0.004355939570814371,0.9949093461036682,2
MMdata_1136.50s_0327_183428_2ml,37,185.0,2,2,True,0.0006565813673660159,0.9952217936515808,0.004121717065572739,0.9952217936515808,2
MMdata_1136.50s_0327_183428_2ml,38,190.0,2,2,True,0.0005957609391771257,0.9920321702957153,0.007372085936367512,0.9920321702957153,2
MMdata_1136.50s_0327_183428_2ml,39,195.0,2,2,True,0.000983047066256404,0.9951070547103882,0.0039098868146538734,0.9951070547103882,2
MMdata_1136.50s_0327_183428_2ml,40,200.0,2,2,True,0.0006766995065845549,0.9947545528411865,0.004568838980048895,0.9947545528411865,2
MMdata_1136.50s_0327_183428_2ml,41,205.0,2,2,True,0.0008279022295027971,0.9815099239349365,0.017662134021520615,0.9815099239349365,2
MMdata_1136.50s_0327_183428_2ml,42,210.0,2,2,True,0.0005947853205725551,0.9921923279762268,0.007212902419269085,0.9921923279762268,2
MMdata_1136.50s_0327_183428_2ml,43,215.0,2,2,True,0.0008107550675049424,0.9967623949050903,0.002426811261102557,0.9967623949050903,2
MMdata_1136.50s_0327_183428_2ml,44,220.0,2,2,True,0.0006682477542199194,0.996393620967865,0.0029381318017840385,0.996393620967865,2
MMdata_1136.50s_0327_183428_2ml,45,225.0,2,2,True,0.0006519408780150115,0.9956334233283997,0.003714572871103883,0.9956334233283997,2
MMdata_1136.50s_0327_183428_2ml,46,230.0,2,2,True,0.0005806420231238008,0.9934968948364258,0.005922454409301281,0.9934968948364258,2
MMdata_1136.50s_0327_183428_2ml,47,235.0,2,2,True,0.0008485975558869541,0.9961005449295044,0.0030509214848279953,0.9961005449295044,2
MMdata_1136.50s_0327_183428_2ml,48,240.0,2,2,True,0.0006814583903178573,0.9957771301269531,0.0035413813311606646,0.9957771301269531,2
MMdata_1136.50s_0327_183428_2ml,49,245.0,2,2,True,0.0006822785944677889,0.9942476749420166,0.005070067476481199,0.9942476749420166,2
MMdata_1136.50s_0327_183428_2ml,50,250.0,2,2,True,0.0005874168709851801,0.9928820133209229,0.0065305838361382484,0.9928820133209229,2
MMdata_1136.50s_0327_183428_2ml,51,255.0,2,2,True,0.0009314616909250617,0.9962453246116638,0.002823180751875043,0.9962453246116638,2
MMdata_1136.50s_0327_183428_2ml,52,260.0,2,2,True,0.0007142135873436928,0.9966952800750732,0.0025905058719217777,0.9966952800750732,2
MMdata_1136.50s_0327_183428_2ml,53,265.0,2,2,True,0.0006208796985447407,0.9956554174423218,0.003723736619576812,0.9956554174423218,2
MMdata_1136.50s_0327_183428_2ml,54,270.0,2,2,True,0.000586096488405019,0.9931661486625671,0.006247845944017172,0.9931661486625671,2
MMdata_1136.50s_0327_183428_2ml,55,275.0,2,2,True,0.0007971087470650673,0.9949518442153931,0.00425095297396183,0.9949518442153931,2
MMdata_1136.50s_0327_183428_2ml,56,280.0,2,2,True,0.0007460631313733757,0.9966301321983337,0.0026238015852868557,0.9966301321983337,2
MMdata_1136.50s_0327_183428_2ml,57,285.0,2,2,True,0.0006475760601460934,0.9959312081336975,0.0034213007893413305,0.9959312081336975,2
MMdata_1136.50s_0327_183428_2ml,58,290.0,2,2,True,0.0005668593221344054,0.9952274560928345,0.004205626435577869,0.9952274560928345,2
MMdata_1136.50s_0327_183428_2ml,59,295.0,2,2,True,0.0009592109126970172,0.996589183807373,0.002451584441587329,0.996589183807373,2
MMdata_1136.50s_0327_183428_2ml,60,300.0,2,2,True,0.0007338912691920996,0.9968141913414001,0.002451900392770767,0.9968141913414001,2
MMdata_1136.50s_0327_183428_2ml,61,305.0,2,2,True,0.0006503594922833145,0.9933918118476868,0.005957773420959711,0.9933918118476868,2
MMdata_1136.50s_0327_183428_2ml,62,310.0,2,2,True,0.0005674784770235419,0.9945288300514221,0.004903641063719988,0.9945288300514221,2
MMdata_1136.50s_0327_183428_2ml,63,315.0,2,2,True,0.0017917708028107882,0.9961228966712952,0.0020853003952652216,0.9961228966712952,2
MMdata_1136.50s_0327_183428_2ml,64,320.0,2,2,True,0.0006960993050597608,0.9958908557891846,0.0034130506683140993,0.9958908557891846,2
MMdata_1136.50s_0327_183428_2ml,65,325.0,2,2,True,0.000674313516356051,0.9957576394081116,0.0035679589491337538,0.9957576394081116,2
MMdata_1136.50s_0327_183428_2ml,66,330.0,2,2,True,0.0005673411651514471,0.9945811629295349,0.004851497244089842,0.9945811629295349,2
MMdata_1136.50s_0327_183428_2ml,67,335.0,2,2,True,0.0008566852775402367,0.9966211318969727,0.0025221272371709347,0.9966211318969727,2
MMdata_1136.50s_0327_183428_2ml,68,340.0,2,2,True,0.0007796118734404445,0.9963037967681885,0.0029166284948587418,0.9963037967681885,2
MMdata_1136.50s_0327_183428_2ml,69,345.0,2,2,True,0.0007628382882103324,0.9894266128540039,0.009810528717935085,0.9894266128540039,2
MMdata_1136.50s_0327_183428_2ml,70,350.0,2,2,True,0.0005683375056833029,0.9951436519622803,0.004288065247237682,0.9951436519622803,2
MMdata_1136.50s_0327_183428_2ml,71,355.0,2,2,True,0.0008874628692865372,0.9969258904457092,0.0021865798626095057,0.9969258904457092,2
MMdata_1136.50s_0327_183428_2ml,72,360.0,2,2,True,0.000726453261449933,0.9954010248184204,0.003872472560033202,0.9954010248184204,2
MMdata_1136.50s_0327_183428_2ml,73,365.0,2,2,True,0.0006872239173389971,0.9959222078323364,0.0033906593453139067,0.9959222078323364,2
MMdata_1136.50s_0327_183428_2ml,74,370.0,2,2,True,0.0005610017688013613,0.9957669973373413,0.00367206078954041,0.9957669973373413,2
MMdata_1136.50s_0327_183428_2ml,75,375.0,2,2,True,0.0008227445650845766,0.9969310164451599,0.002246228512376547,0.9969310164451599,2
MMdata_1136.50s_0327_183428_2ml,76,380.0,2,2,True,0.000733350170776248,0.9967064261436462,0.002560319844633341,0.9967064261436462,2
MMdata_1136.50s_0327_183428_2ml,77,385.0,2,2,True,0.000666099542286247,0.996354341506958,0.002979582641273737,0.996354341506958,2
MMdata_1136.50s_0327_183428_2ml,78,390.0,2,2,True,0.0005702452035620809,0.9944063425064087,0.005023508798331022,0.9944063425064087,2
MMdata_1136.50s_0327_183428_2ml,79,395.0,2,2,True,0.0008148550987243652,0.9965169429779053,0.002668265951797366,0.9965169429779053,2
MMdata_1136.50s_0327_183428_2ml,80,400.0,2,2,True,0.000886138470377773,0.9958587288856506,0.0032551635522395372,0.9958587288856506,2
MMdata_1136.50s_0327_183428_2ml,81,405.0,2,2,True,0.0006744485581293702,0.9947984218597412,0.004527122247964144,0.9947984218597412,2
MMdata_1136.50s_0327_183428_2ml,82,410.0,2,2,True,0.0005669888923875988,0.994310736656189,0.005122313741594553,0.994310736656189,2
MMdata_1136.50s_0327_183428_2ml,83,415.0,2,2,True,0.0008322637877427042,0.9955500364303589,0.003617711830884218,0.9955500364303589,2
MMdata_1136.50s_0327_183428_2ml,84,420.0,2,2,True,0.0007943924865685403,0.9962917566299438,0.0029138056561350822,0.9962917566299438,2
MMdata_1136.50s_0327_183428_2ml,85,425.0,2,2,True,0.0006969893584027886,0.9963059425354004,0.002997085452079773,0.9963059425354004,2
MMdata_1136.50s_0327_183428_2ml,86,430.0,2,2,True,0.0005636653513647616,0.9958198070526123,0.0036165860947221518,0.9958198070526123,2
MMdata_1136.50s_0327_183428_2ml,87,435.0,2,2,True,0.0007503111846745014,0.9937299489974976,0.005519705358892679,0.9937299489974976,2
MMdata_1136.50s_0327_183428_2ml,88,440.0,2,2,True,0.0007127065910026431,0.996796190738678,0.0024911207146942616,0.996796190738678,2
MMdata_1136.50s_0327_183428_2ml,89,445.0,2,2,True,0.0006693669711239636,0.9957587122917175,0.003571895183995366,0.9957587122917175,2
MMdata_1136.50s_0327_183428_2ml,90,450.0,2,2,True,0.0005624048644676805,0.9950390458106995,0.00439863046631217,0.9950390458106995,2
MMdata_1136.50s_0327_183428_2ml,91,455.0,2,2,True,0.0007884015212766826,0.9846082329750061,0.014603378251194954,0.9846082329750061,2
