session,window_index,start_sec,expected_label,board_label,prediction_matches,board_prob_0,board_prob_2,board_prob_4,board_prob_max,board_prob_argmax
MMdata_1136.50s_0327_183428_2ml,148,740.0,2,4,,0.00013061956269666553,0.008998454548418522,0.9908708930015564,0.9908708930015564,4
MMdata_1136.50s_0327_183428_2ml,149,745.0,2,4,,0.00012385878653731197,0.009463977068662643,0.990412175655365,0.990412175655365,4
MMdata_1136.50s_0327_183428_2ml,150,750.0,2,4,,0.00011594634270295501,0.008127209730446339,0.9917568564414978,0.9917568564414978,4
MMdata_1136.50s_0327_183428_2ml,151,755.0,2,4,,0.000126982806250453,0.009629341773688793,0.9902437329292297,0.9902437329292297,4
MMdata_1136.50s_0327_183428_2ml,152,760.0,2,4,,0.0001099839064409025,0.006185639649629593,0.9937043786048889,0.9937043786048889,4
MMdata_1136.50s_0327_183428_2ml,153,765.0,2,4,,9.734513150760904e-05,0.006907037924975157,0.9929956793785095,0.9929956793785095,4
MMdata_1136.50s_0327_183428_2ml,154,770.0,2,4,,0.00010101606312673539,0.006225978024303913,0.9936729669570923,0.9936729669570923,4
MMdata_1136.50s_0327_183428_2ml,155,775.0,2,4,,0.0001139230007538572,0.00814811047166586,0.9917380213737488,0.9917380213737488,4
MMdata_1136.50s_0327_183428_2ml,156,780.0,2,4,,0.00012122076441301033,0.008561687543988228,0.9913170337677002,0.9913170337677002,4
MMdata_1136.50s_0327_183428_2ml,157,785.0,2,4,,0.00012307912402320653,0.009252620860934258,0.9906243681907654,0.9906243681907654,4
MMdata_1136.50s_0327_183428_2ml,158,790.0,2,4,,8.30488424981013e-05,0.004935624077916145,0.9949813485145569,0.9949813485145569,4
MMdata_1136.50s_0327_183428_2ml,159,795.0,2,4,,0.00011355545575497672,0.008116638287901878,0.9917697906494141,0.9917697906494141,4
MMdata_1136.50s_0327_183428_2ml,160,800.0,2,4,,0.00012379443796817213,0.008569023571908474,0.9913071990013123,0.9913071990013123,4
MMdata_1136.50s_0327_183428_2ml,161,805.0,2,4,,0.0001076462576747872,0.008177168667316437,0.991715133190155,0.991715133190155,4
MMdata_1136.50s_0327_183428_2ml,162,810.0,2,4,,0.00010654634388629347,0.006859351880848408,0.9930341243743896,0.9930341243743896,4
MMdata_1136.50s_0327_183428_2ml,163,815.0,2,4,,0.00010684086009860039,0.007269437424838543,0.9926236867904663,0.9926236867904663,4
MMdata_1136.50s_0327_183428_2ml,164,820.0,2,4,,0.0001033237058436498,0.006168216932564974,0.9937283992767334,0.9937283992767334,4
MMdata_1136.50s_0327_183428_2ml,165,825.0,2,4,,0.00012196779425721616,0.009412437677383423,0.9904656410217285,0.9904656410217285,4
MMdata_1136.50s_0327_183428_2ml,166,830.0,2,4,,9.51249894569628e-05,0.0065168170258402824,0.9933880567550659,0.9933880567550659,4
MMdata_1136.50s_0327_183428_2ml,167,835.0,2,4,,0.00010052638390334323,0.00649598240852356,0.9934034943580627,0.9934034943580627,4
MMdata_1136.50s_0327_183428_2ml,168,840.0,2,4,,0.00011750417615985498,0.0076595209538936615,0.9922229647636414,0.9922229647636414,4
MMdata_1136.50s_0327_183428_2ml,169,845.0,2,4,,0.00011600889411056414,0.008874451741576195,0.9910094738006592,0.9910094738006592,4
MMdata_1136.50s_0327_183428_2ml,170,850.0,2,4,,9.956106805475429e-05,0.006959743332117796,0.9929406642913818,0.9929406642913818,4
MMdata_1136.50s_0327_183428_2ml,171,855.0,2,4,,9.436513937544078e-05,0.00581958144903183,0.9940860271453857,0.9940860271453857,4
MMdata_1136.50s_0327_183428_2ml,172,860.0,2,4,,0.00010843484778888524,0.006477744784206152,0.9934138655662537,0.9934138655662537,4
MMdata_1136.50s_0327_183428_2ml,173,865.0,2,4,,9.917365241562948e-05,0.0071601253002882,0.9927406907081604,0.9927406907081604,4
MMdata_1136.50s_0327_183428_2ml,174,870.0,2,4,,0.00011168527998961508,0.008388116024434566,0.9915001392364502,0.9915001392364502,4
MMdata_1136.50s_0327_183428_2ml,175,875.0,2,4,,0.0001082948365365155,0.0074728429317474365,0.9924188852310181,0.9924188852310181,4
MMdata_1136.50s_0327_183428_2ml,176,880.0,2,4,,0.00017069662862922996,0.014143302105367184,0.9856860041618347,0.9856860041618347,4
MMdata_1136.50s_0327_183428_2ml,177,885.0,2,4,,0.00010603299597278237,0.00793539546430111,0.9919586181640625,0.9919586181640625,4
MMdata_1136.50s_0327_183428_2ml,178,890.0,2,4,,0.00011148124758619815,0.008311073295772076,0.9915773868560791,0.9915773868560791,4
MMdata_1136.50s_0327_183428_2ml,179,895.0,2,4,,9.490710363024846e-05,0.00633176090195775,0.9935732483863831,0.9935732483863831,4
MMdata_1136.50s_0327_183428_2ml,180,900.0,2,4,,0.00013638188829645514,0.009216740727424622,0.9906469583511353,0.9906469583511353,4
MMdata_1136.50s_0327_183428_2ml,181,905.0,2,4,,0.00011457553773652762,0.008403705433011055,0.9914817810058594,0.9914817810058594,4
MMdata_1136.50s_0327_183428_2ml,182,910.0,2,4,,9.914672409649938e-05,0.006527394521981478,0.9933735132217407,0.9933735132217407,4
MMdata_1136.50s_0327_183428_2ml,183,915.0,2,4,,9.172218415187672e-05,0.005895654670894146,0.9940126538276672,0.9940126538276672,4
MMdata_1136.50s_0327_183428_2ml,184,920.0,2,4,,0.0001313747779931873,0.009322586469352245,0.9905461072921753,0.9905461072921753,4
MMdata_1136.50s_0327_183428_2ml,185,925.0,2,4,,0.00010005910735344514,0.007256329525262117,0.9926436543464661,0.9926436543464661,4
MMdata_1136.50s_0327_183428_2ml,186,930.0,2,4,,0.00010812561231432483,0.007669602055102587,0.992222249507904,0.992222249507904,4
MMdata_1136.50s_0327_183428_2ml,187,935.0,2,4,,0.00014987200847826898,0.01180967502295971,0.9880405068397522,0.9880405068397522,4
MMdata_1136.50s_0327_183428_2ml,188,940.0,2,4,,7.985556294443086e-05,0.004021821077913046,0.9958983063697815,0.9958983063697815,4
MMdata_1136.50s_0327_183428_2ml,189,945.0,2,4,,9.566952212480828e-05,0.006781062111258507,0.9931232333183289,0.9931232333183289,4
MMdata_1136.50s_0327_183428_2ml,190,950.0,2,4,,0.00010732320515671745,0.00772023294121027,0.9921724796295166,0.9921724796295166,4
MMdata_1136.50s_0327_183428_2ml,191,955.0,2,4,,8.94371114554815e-05,0.005327130202203989,0.9945834279060364,0.9945834279060364,4
MMdata_1136.50s_0327_183428_2ml,192,960.0,2,4,,0.00012437542318366468,0.008642525412142277,0.9912330508232117,0.9912330508232117,4
MMdata_1136.50s_0327_183428_2ml,193,965.0,2,4,,0.00011650759552139789,0.0088967215269804,0.9909867644309998,0.9909867644309998,4
MMdata_1136.50s_0327_183428_2ml,194,970.0,2,4,,9.107599908020347e-05,0.00613934313878417,0.9937695860862732,0.9937695860862732,4
MMdata_1136.50s_0327_183428_2ml,195,975.0,2,4,,9.118048183154315e-05,0.005502789746969938,0.99440598487854,0.99440598487854,4
MMdata_1136.50s_0327_183428_2ml,196,980.0,2,4,,0.0001476873439969495,0.011142105795443058,0.9887102246284485,0.9887102246284485,4
MMdata_1136.50s_0327_183428_2ml,197,985.0,2,4,,0.00010247420868836343,0.007005270104855299,0.9928922653198242,0.9928922653198242,4
MMdata_1136.50s_0327_183428_2ml,198,990.0,2,4,,0.00012125165812904015,0.009014277718961239,0.9908644556999207,0.9908644556999207,4
MMdata_1136.50s_0327_183428_2ml,199,995.0,2,4,,8.445005369139835e-05,0.004812590312212706,0.9951028823852539,0.9951028823852539,4
MMdata_1136.50s_0327_183428_2ml,200,1000.0,2,4,,0.00018867092148866504,0.015737369656562805,0.9840739965438843,0.9840739965438843,4
MMdata_1136.50s_0327_183428_2ml,201,1005.0,2,4,,9.965988283511251e-05,0.00717916339635849,0.9927211403846741,0.9927211403846741,4
MMdata_1136.50s_0327_183428_2ml,202,1010.0,2,4,,9.263533138437197e-05,0.005957773886620998,0.9939496517181396,0.9939496517181396,4
MMdata_1136.50s_0327_183428_2ml,203,1015.0,2,4,,9.396432142239064e-05,0.005806991830468178,0.9940990209579468,0.9940990209579468,4
MMdata_1136.50s_0327_183428_2ml,204,1020.0,2,4,,0.00015509716467931867,0.011978844180703163,0.9878660440444946,0.9878660440444946,4
MMdata_1136.50s_0327_183428_2ml,205,1025.0,2,4,,9.170869452646002e-05,0.006409449968487024,0.9934988021850586,0.9934988021850586,4
